id,activity_0_cnt,activity_1_cnt,activity_2_cnt,activity_3_cnt,activity_4_cnt,text_change_0_cnt,text_change_1_cnt,text_change_2_cnt,text_change_3_cnt,text_change_4_cnt,text_change_5_cnt,text_change_6_cnt,text_change_7_cnt,text_change_8_cnt,text_change_9_cnt,text_change_10_cnt,text_change_11_cnt,text_change_12_cnt,text_change_13_cnt,down_event_0_cnt,down_event_1_cnt,down_event_2_cnt,down_event_3_cnt,down_event_4_cnt,down_event_5_cnt,down_event_6_cnt,down_event_7_cnt,down_event_8_cnt,down_event_9_cnt,down_event_10_cnt,down_event_11_cnt,down_event_12_cnt,down_event_13_cnt,down_event_14_cnt,down_event_15_cnt,up_event_0_cnt,up_event_1_cnt,up_event_2_cnt,up_event_3_cnt,up_event_4_cnt,up_event_5_cnt,up_event_6_cnt,up_event_7_cnt,up_event_8_cnt,up_event_9_cnt,up_event_10_cnt,up_event_11_cnt,up_event_12_cnt,up_event_13_cnt,up_event_14_cnt,up_event_15_cnt,input_word_count,input_word_length_mean,input_word_length_max,input_word_length_std,input_word_length_median,input_word_length_skew,action_time_sum,down_time_mean,up_time_mean,action_time_mean,cursor_position_mean,word_count_mean,down_time_std,up_time_std,action_time_std,cursor_position_std,word_count_std,down_time_median,up_time_median,action_time_median,cursor_position_median,word_count_median,down_time_min,up_time_min,action_time_min,cursor_position_min,word_count_min,down_time_max,up_time_max,action_time_max,cursor_position_max,word_count_max,down_time_quantile,up_time_quantile,action_time_quantile,cursor_position_quantile,word_count_quantile,activity,down_event,up_event,text_change,inter_key_largest_lantency,inter_key_median_lantency,mean_pause_time,std_pause_time,total_pause_time,pauses_half_sec,pauses_1_sec,pauses_1_half_sec,pauses_2_sec,pauses_3_sec,P-bursts_mean,P-bursts_std,P-bursts_count,P-bursts_median,P-bursts_max,P-bursts_first,P-bursts_last,R-bursts_mean,R-bursts_std,R-bursts_median,R-bursts_max,R-bursts_first,R-bursts_last,word_len_count,word_len_mean,word_len_min,word_len_max,word_len_first,word_len_last,word_len_q1,word_len_median,word_len_q3,word_len_sum,sent_count,sent_len_mean,sent_len_min,sent_len_max,sent_len_first,sent_len_last,sent_len_q1,sent_len_median,sent_len_q3,sent_len_sum,sent_word_count_mean,sent_word_count_min,sent_word_count_max,sent_word_count_first,sent_word_count_last,sent_word_count_q1,sent_word_count_median,sent_word_count_q3,sent_word_count_sum,paragraph_count,paragraph_len_mean,paragraph_len_min,paragraph_len_max,paragraph_len_first,paragraph_len_last,paragraph_len_q1,paragraph_len_median,paragraph_len_q3,paragraph_len_sum,paragraph_word_count_mean,paragraph_word_count_min,paragraph_word_count_max,paragraph_word_count_first,paragraph_word_count_last,paragraph_word_count_q1,paragraph_word_count_median,paragraph_word_count_q3,paragraph_word_count_sum,keys_per_second,product_to_keys,score
5f54631b,2353,254,386,0,0,2106,433,21,27,8,3,0,2,3,0,0,0,0,0,1896,397,248,126,14,27,20,19,24,79,119,7,0,3,6,0,1896,397,248,126,14,27,20,19,24,79,119,7,0,3,6,0,406,5.187192118226601,24,3.3717799450102532,4.0,1.6435530424404712,312300,656058.406615436,656162.7500835282,104.34346809221518,1095.3050451052457,200.44837955228869,423134.72502929426,423126.63491943106,48.50507483097715,594.4776496784262,106.29678629330105,587005.0,587110.0,103.0,1089.0,202.0,55488,55550,0,0,0,1794629,1794699,508,2123,349,587005.0,587110.0,103.0,1089.0,202.0,3,19,19,11,19.922,0.044,0.24392213271959975,1.1210604194259248,635.9049999999966,84,32,11,18,41,43.06896551724138,38.43603119012046,58,35.0,222,107,99,4.703703703703703,7.901825988231321,1.0,41.0,1.0,24.0,347,4.933717579250721,1,14,4,4,3.0,4.0,7.0,1712,20,101.95,48,204,61,101,77.75,95.5,124.5,2039,17.35,10,36,14,17,13.0,16.5,20.0,347,5,418.6,2,984,378,226,226.0,378.0,503.0,2093,73.2,3,170,70,37,37.0,70.0,86.0,366,1.498955560883642,0.8051400076716533,4.0
5fa3bd8a,1532,145,302,9,4,1349,294,20,0,6,1,0,0,0,0,0,0,0,0,1252,266,141,206,1,80,3,17,0,0,0,5,0,1,0,0,1252,266,141,206,1,80,3,17,0,0,0,5,0,1,0,0,428,4.8014018691588785,26,2.899451752430001,4.0,1.9874379905524826,163991,942750.3333333334,942832.6581325302,82.32479919678715,582.3057228915662,122.68273092369478,504606.7365452002,504606.69111436664,113.6363052544534,339.7012860503015,70.04066224434344,908886.5,908982.0,75.0,636.5,138.0,52991,53126,0,0,0,1913800,1913863,2630,1308,226,908981.0,909038.0,75.0,637.0,138.0,5,14,14,18,63.759,0.149,0.3482880143112701,1.7288573840398451,584.079,90,43,14,16,25,40.02439024390244,35.82491298306113,41,27.0,137,137,5,3.8157894736842106,5.491296618201878,2.0,32.0,3.0,5.0,226,4.792035398230088,1,13,6,6,3.0,4.0,6.0,1083,14,92.57142857142857,37,164,63,139,64.5,83.0,128.75,1296,16.214285714285715,7,29,9,23,9.5,15.5,22.0,227,3,441.6666666666667,298,539,298,488,393.0,488.0,513.5,1325,77.0,52,97,52,82,67.0,82.0,89.5,231,0.9011904096574079,0.7924865831842576,3.0
5facee61,2657,265,543,0,0,2299,511,19,31,12,22,4,1,7,4,0,0,0,6,2093,465,257,461,27,46,7,18,29,0,0,10,0,19,8,0,2093,465,257,461,27,46,7,18,29,0,0,10,0,19,8,0,508,4.5984251968503935,21,3.028109367062669,4.0,1.7090609673471897,281410,944820.3261183262,944901.5411255411,81.21500721500722,1037.437518037518,192.15815295815295,298947.7534284179,298957.8400349554,181.4525644529252,660.0707798325552,124.74937846922573,977304.0,977391.0,86.0,1020.0,189.0,426201,426711,0,0,0,1740314,1740375,10317,2252,411,977304.0,977391.0,86.0,1020.0,189.0,3,20,20,15,83.017,0.047,0.14965468856947212,1.5965910925906064,437.2909999999975,57,23,7,5,14,155.89473684210526,124.52170481791615,19,126.0,499,197,99,2.789473684210526,3.9863990492196413,2.0,32.0,1.0,3.0,414,4.594202898550725,1,14,1,8,3.0,4.0,6.0,1902,26,88.11538461538461,2,197,113,95,43.75,89.5,128.0,2291,15.961538461538462,1,39,16,17,8.0,15.5,24.0,415,5,467.8,283,551,551,499,499.0,502.0,504.0,2339,83.2,56,97,84,86,84.0,86.0,93.0,416,2.2234498628035557,0.8032169746748802,5.0
5fe2840c,1580,264,501,0,0,1498,316,13,5,4,0,0,0,0,0,4,0,4,0,1286,271,264,44,216,9,127,12,4,62,43,3,0,0,0,0,1286,271,264,44,216,9,127,12,4,62,43,3,0,0,0,0,275,5.447272727272727,21,4.109406263039801,4.0,1.4071985502486881,238893,698337.132196162,698439.00554371,101.87334754797442,625.7889125799574,136.68912579957356,402609.48287154833,402601.1169283702,42.8774713922781,386.66356081570717,68.61367455893527,665544.0,665610.0,105.0,611.0,148.0,44359,44495,0,0,0,1854493,1854619,500,1318,226,665544.0,665610.0,105.0,611.0,148.0,3,14,14,8,197.888,0.105,0.4952066160520602,4.677359805838274,913.1609999999989,186,62,40,33,41,26.405797101449274,28.379942606883326,69,18.0,126,91,5,2.2184873949579833,2.71892196940023,2.0,24.0,2.0,3.0,227,4.744493392070485,1,15,3,7,3.0,4.0,6.0,1077,11,117.54545454545455,55,255,102,77,75.5,102.0,137.0,1293,20.636363636363637,9,44,17,14,14.0,16.0,23.0,227,3,438.0,251,572,251,572,371.0,491.0,531.5,1314,76.33333333333333,44,95,44,95,67.0,90.0,92.5,229,1.0186382066664457,0.7136659436008677,2.5
605bff4d,3780,559,131,0,0,3582,673,28,27,9,14,4,1,0,1,0,0,0,0,3103,599,559,42,26,13,47,25,27,1,0,9,0,11,0,0,3103,599,559,42,26,13,47,25,27,1,0,9,0,11,0,0,652,5.493865030674846,25,3.7955769100286707,4.0,1.4450023191746317,349204,972244.9653243847,972323.0870246085,78.12170022371365,1567.8841163310963,254.52102908277405,461777.24824713095,461769.6587930927,57.54650564689302,957.3068707765763,155.9634214788748,1002067.5,1002139.5,74.0,1589.5,255.0,47148,47358,0,0,0,1796690,1797322,1811,3230,526,1002192.0,1002274.0,74.0,1590.0,255.0,3,17,17,10,21.793,0.083,0.2598605669509106,1.0032032481900741,1127.535000000001,117,41,20,28,81,40.15384615384615,33.910438645661166,104,32.0,202,113,58,3.936619718309859,5.787262595633114,2.0,37.0,1.0,1.0,530,5.028301886792453,1,14,3,10,3.0,4.0,7.0,2665,22,144.22727272727272,58,212,199,185,127.0,135.5,184.5,3173,24.09090909090909,10,38,33,33,18.5,23.5,32.25,530,5,642.4,454,786,622,763,587.0,622.0,763.0,3212,106.0,73,136,102,124,95.0,102.0,124.0,530,2.47918206989705,0.7423369439963126,5.5
605e3a12,3436,531,134,3,0,3142,715,40,34,3,11,8,10,0,2,0,0,0,0,2735,616,531,49,11,47,25,34,26,0,0,3,0,9,0,0,2735,616,531,49,11,47,25,34,26,0,0,3,0,9,0,0,680,4.730882352941176,28,2.9490156559605354,4.0,1.9477771597107223,412834,740984.785331384,741085.3784113061,100.59307992202729,1313.0182748538011,242.38036062378168,433125.7508992599,433129.41266265645,81.88241458367355,759.2427583327789,147.37541139305517,708591.0,708688.5,95.0,1446.5,252.0,3218,3313,0,0,0,1751274,1751366,3079,2792,480,708664.0,708765.0,95.0,1447.0,252.0,4,16,16,14,39.509,0.063,0.20018679102596407,0.96844826110624,794.1409999999995,138,47,20,19,38,72.0909090909091,68.88484021990043,55,55.0,400,71,34,6.321428571428571,9.77846258185386,2.0,54.0,6.0,2.0,478,4.7154811715481175,1,12,2,8,3.0,4.0,6.0,2254,27,100.18518518518519,41,197,41,75,75.0,101.0,118.0,2705,17.703703703703702,6,38,7,16,12.5,18.0,21.0,478,4,693.75,513,814,814,651,616.5,724.0,801.25,2775,124.5,87,146,142,123,114.0,132.5,143.0,498,2.2692586668863277,0.7002772876228889,4.5
607f216d,3738,456,118,5,1,3463,653,27,26,6,3,4,6,0,0,0,2,0,0,3081,596,455,33,21,41,10,24,22,4,6,6,0,3,0,0,3080,596,455,33,21,41,10,24,22,4,6,6,0,3,0,0,658,5.407294832826747,28,3.643882533248447,4.0,1.936488721624146,388077,738070.5528022232,738160.42704956,89.87424733672997,1536.2718851320055,254.79041222788328,390724.3347191858,390722.90087077714,87.7881221658095,911.4832125172048,148.92454191747305,706200.5,706299.5,85.0,1569.5,254.0,1538,1619,0,0,0,1761397,1761419,4328,3098,509,706265.0,706363.0,85.0,1570.0,254.0,5,20,21,19,94.654,0.054,0.2220112064854542,1.7475440648633134,931.1149999999949,109,49,24,33,44,57.236111111111114,51.82133256302078,72,46.0,194,66,3,4.3428571428571425,5.1344023909397585,2.0,37.0,9.0,6.0,509,5.035363457760314,1,16,5,2,3.0,4.0,7.0,2563,21,145.33333333333334,2,374,74,2,111.0,138.0,172.0,3052,24.285714285714285,1,64,11,1,18.0,24.0,27.0,510,4,772.25,518,970,518,731,677.75,800.5,895.0,3089,127.25,83,154,83,125,114.5,136.0,148.75,509,2.3831156765713137,0.7379589890319505,5.0
60824ff3,1347,110,25,0,0,1125,304,6,12,6,0,0,0,0,0,0,0,4,0,1044,281,110,0,9,2,8,6,10,0,0,4,6,0,0,0,1044,281,110,0,9,2,8,6,10,0,0,4,6,0,0,0,233,4.828326180257511,14,2.500757865565983,4.0,1.0268107646193747,196982,752831.221997301,752964.1383265856,132.91632928475033,638.1126855600539,113.27125506072875,327444.7527270511,327442.8197423955,45.09832924880885,358.71940830827174,59.97010821609468,744580.0,744687.0,125.0,659.5,118.0,188307,188474,1,0,1,1324262,1324318,511,1237,212,744724.0,744801.0,125.0,660.0,118.0,3,11,11,7,62.719,0.159,0.624596431022649,2.707491966836052,910.0369999999995,95,88,27,21,46,21.107692307692307,25.49639868989042,65,13.0,154,24,13,2.156862745098039,1.7930147687022306,1.0,8.0,2.0,1.0,217,4.474654377880184,1,12,9,5,3.0,4.0,5.0,971,7,168.71428571428572,106,252,229,252,124.0,169.0,203.0,1181,31.0,17,46,46,44,23.5,29.0,39.0,217,3,411.6666666666667,275,594,366,275,320.5,366.0,480.0,1235,87.0,67,121,73,67,70.0,73.0,97.0,261,1.282558003399615,0.8490048043925875,2.0
60878b41,1621,96,71,0,0,1343,340,24,5,0,1,0,0,0,4,0,0,0,0,1273,318,96,0,0,3,0,23,4,0,0,0,68,1,0,0,1273,318,96,0,0,3,0,23,4,0,0,0,68,1,0,0,327,4.107033639143731,21,2.5252570176092206,4.0,1.8141628552023203,218080,744803.6325503356,744925.6012304251,121.96868008948546,755.4502237136466,148.14541387024607,596402.6889859615,596400.3653285133,80.67884284814465,428.7323609948843,83.61235129771215,525114.5,525216.0,119.0,753.5,150.0,35299,35437,1,0,0,1735333,1735441,3131,1525,295,525231.0,525349.0,119.0,754.0,150.0,3,9,9,7,107.81,0.122,0.38415433896330825,2.781682628131418,659.5930000000003,177,40,18,23,16,44.6578947368421,34.71682847311752,38,36.5,128,59,22,2.823529411764706,3.7535485290208777,2.0,22.0,1.0,1.0,295,4.091525423728814,1,13,9,2,2.5,4.0,5.0,1207,22,67.27272727272727,19,107,63,96,49.25,65.5,93.0,1480,13.409090909090908,4,22,11,20,10.25,13.0,17.5,295,1,1525.0,1525,1525,1525,1525,1525.0,1525.0,1525.0,1525,297.0,297,297,297,297,297.0,297.0,297.0,297,1.0099156423404634,0.8881770529994176,3.5
608ef9a0,2309,583,562,5,1,2205,575,39,34,6,6,2,2,5,0,0,2,0,0,1789,448,581,440,3,63,0,32,22,0,1,6,0,6,0,0,1787,448,581,440,3,63,0,32,22,0,1,6,0,6,0,0,652,4.47239263803681,33,3.051325536028066,4.0,2.6072490519658142,287242,1164593.305202312,1164676.3231213873,83.0179190751445,631.7502890173411,129.79826589595376,490107.7425422176,490106.0211219581,116.59956963188071,314.68469342090054,61.306648204561526,1246821.5,1247079.0,76.0,687.0,155.0,29685,29907,0,0,0,1914090,1914238,2569,1096,208,1247073.0,1247085.0,76.0,687.0,155.0,5,20,22,31,14.461,0.095,0.2298651452282162,0.7421134933510577,664.7700000000012,114,46,24,13,30,65.02325581395348,59.518899908265645,43,46.0,216,77,194,5.5,7.690748926315243,2.5,49.0,11.0,2.0,189,4.444444444444445,1,11,3,2,3.0,4.0,5.0,840,16,63.375,8,154,39,154,35.5,55.5,86.75,1014,11.875,1,27,7,27,6.5,9.5,17.75,190,4,265.25,156,430,430,156,176.25,237.5,326.5,1061,50.75,28,86,86,28,32.5,44.5,62.75,203,1.5345814100213684,0.36894882434301524,2.5
608fe7d3,5040,247,276,12,0,4250,879,51,59,13,8,4,5,5,0,0,1,0,0,4061,852,245,171,3,14,41,48,54,9,6,10,0,8,2,0,4061,852,245,171,3,14,41,48,54,9,6,10,0,8,2,0,960,4.770833333333333,24,2.9282359830147264,4.0,1.5043453165402474,518653,716147.5834977578,716240.6154260089,93.03192825112107,2303.912107623318,395.815067264574,449978.1413841776,449973.181041389,32.675795746927,1329.1167373736166,234.6943742157985,681902.0,681991.0,93.0,2352.0,394.0,1978,2032,0,0,0,1787764,1787829,265,4575,788,681902.0,681991.0,93.0,2352.0,394.0,4,25,25,28,14.294,0.053,0.11379894079818456,0.3481125816720267,601.6550000000018,114,21,11,16,12,183.17241379310346,163.27563657060702,29,158.0,666,169,164,1.75177304964539,1.0767413031178468,1.0,6.0,1.0,2.0,741,4.742240215924427,1,22,8,13,3.0,4.0,6.0,3514,37,114.0,16,330,94,241,56.0,101.0,161.0,4218,20.027027027027028,2,56,14,41,9.0,18.0,28.0,741,4,1071.75,816,1375,1066,816,976.5,1048.0,1143.25,4287,185.0,146,240,173,146,166.25,177.0,195.75,740,2.960493344629535,0.8119916777000189,4.5
60af525c,1327,74,3,0,0,1093,269,21,6,10,0,0,0,0,0,0,2,0,0,1035,256,74,0,0,2,0,21,6,0,0,8,0,0,0,0,1035,256,74,0,0,2,0,21,6,0,0,8,0,0,0,0,256,4.26953125,13,2.0333185080733016,4.0,1.324385849900314,147614,336359.5292022792,336464.6673789174,105.13817663817663,618.4109686609687,117.65242165242165,264669.8068565239,264666.5690816886,32.27681405277083,365.29009149115,70.50567975668203,270939.5,271039.0,104.0,611.5,117.0,2482,2637,4,0,0,1790836,1790840,500,1256,238,271052.0,271163.0,104.0,612.0,117.0,3,9,9,7,333.523,0.134,1.1658508208422553,14.98000303251499,1633.3569999999997,67,25,12,6,20,68.75,51.01070579067847,20,52.5,185,123,2,2.96,6.241527590795916,1.0,32.0,1.0,1.0,242,4.06198347107438,1,11,4,6,3.0,4.0,5.0,983,21,57.333333333333336,30,81,43,46,43.0,62.0,69.0,1204,11.523809523809524,6,16,8,9,9.0,12.0,14.0,242,4,311.75,300,335,335,302,301.5,306.0,316.25,1247,61.75,58,64,64,58,61.0,62.5,63.25,247,0.7834001916842154,0.894361170592434,3.0
60ca3cfa,2798,253,132,0,0,2426,531,16,36,8,0,6,0,0,0,24,0,0,2,2222,499,252,40,62,26,1,16,33,0,0,7,2,0,1,0,2222,499,252,40,62,26,1,16,33,0,0,7,2,0,1,0,519,4.674373795761079,32,3.2959276476790724,4.0,2.5952885888337214,313989,540695.6333647502,540794.2789820924,98.64561734213007,1289.3669494187873,248.08294062205468,336076.0737918776,336069.78112647665,34.473430756836855,708.6814318898373,138.60664048603357,505565.0,505714.0,100.0,1279.0,255.0,1364,1456,0,0,0,1704867,1704988,500,2528,466,505565.0,505714.0,100.0,1279.0,255.0,3,18,18,11,61.561,0.092,0.21772828580793152,1.2668517562748614,664.2889999999991,178,37,19,4,9,230.84615384615384,174.3812137023587,13,203.0,597,342,142,1.8201438848920863,1.4558816172666451,1.0,11.0,1.0,1.0,468,4.3931623931623935,1,15,2,2,3.0,4.0,6.0,2056,16,156.75,6,367,163,273,89.0,145.5,200.5,2508,29.25,1,70,28,48,19.0,26.5,39.0,468,3,846.3333333333334,372,1413,754,372,563.0,754.0,1083.5,2539,156.66666666666666,68,264,138,68,103.0,138.0,201.0,470,1.790888130244702,0.834152736807604,4.5
60d574e2,3055,245,427,0,0,2609,610,35,29,13,3,0,1,0,0,0,0,0,0,2421,562,245,344,0,45,29,30,26,2,3,12,0,3,0,0,2421,562,245,344,0,45,29,30,26,2,3,12,0,3,0,0,548,4.760948905109489,20,3.029563670544929,4.0,1.3937452888801438,310982,836431.0488328415,836514.4891333512,83.4403005097934,988.8958948215723,241.6372417493963,537249.7045118635,537249.7209059685,179.79345553274658,648.152461141958,145.35972513590164,652956.0,652956.0,79.0,959.0,246.0,29693,29875,0,0,0,1799185,1799245,8233,2342,493,652956.0,652956.0,79.0,959.0,246.0,3,14,14,8,19.446,0.115,0.2623018181818179,0.7132409848375112,865.5959999999991,223,48,28,26,26,71.84444444444445,60.226072410375544,45,49.0,256,128,54,6.125,12.322977287602587,2.0,59.0,5.0,53.0,483,4.679089026915114,1,13,5,3,2.0,4.0,6.0,2260,25,108.72,41,238,119,238,83.0,95.0,129.0,2718,19.32,6,43,22,43,14.0,18.0,24.0,483,6,466.5,8,847,345,8,344.25,448.5,665.25,2799,86.66666666666667,9,157,66,9,64.5,83.5,117.5,520,1.8648787941806741,0.8515151515151516,4.5
60d742c3,2814,477,921,0,0,2663,564,25,14,15,3,0,0,5,0,2,0,0,0,2279,483,472,779,76,18,42,20,12,3,2,11,0,3,5,0,2279,483,472,779,76,18,42,20,12,3,2,11,0,3,5,0,537,4.95903165735568,21,3.184897642240488,4.0,1.3380740262075042,366433,738447.3155270655,738534.3129154795,86.99738841405508,1260.1493352326686,224.0954415954416,354804.4660554525,354788.1212100424,65.20227914146584,713.8055023572408,118.18254984246362,793848.5,793972.5,94.0,1439.5,252.0,1244,1338,0,0,0,1553497,1553604,511,2326,400,793934.0,794072.0,94.0,1440.0,252.0,3,17,17,9,38.246,0.086,0.22186569431783595,1.031144088032691,730.1599999999981,123,35,11,20,26,71.6086956521739,62.9248151936083,46,61.5,301,84,5,4.297297297297297,7.744317088965764,2.0,53.0,3.0,1.0,402,4.746268656716418,1,14,6,7,3.0,4.0,6.0,1908,20,114.55,30,174,30,164,88.0,115.0,136.25,2291,20.15,6,29,6,29,16.5,20.0,24.25,403,4,582.5,467,705,467,486,481.25,579.0,680.25,2330,101.5,79,125,79,82,81.25,101.0,121.25,406,2.1199979386224848,0.7101185050136737,5.5
60f61b04,3051,1250,87,6,0,3508,687,27,46,2,9,4,8,3,2,0,2,0,0,2499,483,1250,4,1,41,0,21,33,0,0,2,40,8,0,0,2499,483,1250,4,1,41,0,21,33,0,0,2,40,8,0,0,627,5.719298245614035,32,4.325768730020932,5.0,2.039977358730512,418410,554989.275147929,555084.4981793355,95.22303140646336,761.7535275375512,120.89531178880291,318866.349763384,318863.3446468447,102.1364755951017,480.19344878063157,74.83673381027329,563746.0,563814.0,84.0,596.0,102.0,15673,15837,0,0,0,1228201,1228296,3368,1669,259,563822.0,563882.0,84.0,596.0,102.0,4,17,17,20,23.667,0.038,0.1303206231109042,0.7916622663239037,560.508999999999,60,24,13,13,24,109.91891891891892,88.87768698184738,37,77.0,343,15,200,6.345177664974619,12.770047847780393,2.0,110.0,1.0,11.0,259,5.378378378378378,1,14,11,11,3.0,5.0,7.0,1393,15,109.13333333333334,39,166,135,109,81.5,110.0,139.5,1637,17.266666666666666,7,26,22,16,12.5,18.0,22.5,259,3,555.6666666666666,412,702,412,702,482.5,553.0,627.5,1667,87.33333333333333,65,108,65,108,77.0,89.0,98.5,262,3.546856690001756,0.3880492908625901,4.0
610914b9,2179,154,104,8,0,1865,385,18,21,21,9,2,0,1,2,6,2,0,0,1753,364,154,3,0,49,0,18,18,0,0,17,51,9,0,0,1753,364,154,3,0,49,0,18,18,0,0,17,51,9,0,0,426,4.664319248826291,19,3.040801434304601,4.0,1.4717213024038611,345191,864954.2969325153,865095.4793456033,141.18241308793455,982.6208588957055,169.01145194274028,470135.1219731361,470136.137168188,68.07207310918689,554.8739257344693,95.6403427179924,850289.0,850444.0,130.0,998.0,169.0,83671,83817,0,0,0,1781749,1783479,1730,1878,318,850289.0,850444.0,130.0,998.0,169.0,4,16,16,18,21.016,0.12,0.35599099871410134,1.1386380343403961,830.5269999999985,197,62,23,35,28,38.698412698412696,44.909096327177494,63,24.0,243,243,7,3.08,3.015876357558717,2.0,16.0,3.0,1.0,321,4.722741433021807,1,14,3,5,3.0,4.0,6.0,1516,16,113.75,15,207,98,35,84.25,114.0,144.5,1820,20.0,3,38,16,7,16.0,20.0,25.25,320,7,264.14285714285717,80,431,80,431,196.0,306.0,320.0,1849,46.0,14,84,14,84,33.5,50.0,53.5,322,1.3725079538394924,0.7981140162880411,3.0
61185a3d,3009,448,113,0,0,2806,576,28,31,7,3,0,0,0,2,2,0,0,0,2440,509,448,0,0,59,0,25,22,0,0,7,50,3,0,0,2440,509,448,0,0,59,0,25,22,0,0,7,50,3,0,0,513,5.469785575048733,21,3.6674060063784024,4.0,1.4567309447758865,599556,671748.2322128852,671916.175070028,167.94285714285715,1243.3210084033612,212.6655462184874,342877.33962608495,342895.5206265109,170.43058086026346,769.4772526850006,128.37137986719114,693922.0,694024.5,157.0,1258.5,211.0,21387,21513,0,0,0,1743781,1744018,7186,2563,424,694025.0,694120.0,157.0,1259.0,211.0,3,13,13,10,17.646,0.066,0.19287127567254828,0.6548994059994959,666.7559999999994,96,35,18,21,31,67.25490196078431,66.00873976595976,51,42.0,287,104,20,2.8,3.006910280331335,2.0,26.0,8.0,2.0,423,4.9408983451536646,1,15,3,4,3.0,4.0,6.0,2090,22,113.22727272727273,23,181,157,97,86.75,115.0,137.25,2491,19.227272727272727,5,31,28,13,14.0,19.5,24.0,423,4,638.5,401,914,565,401,524.0,619.5,734.0,2554,111.5,64,163,100,64,91.0,109.5,130.0,446,2.0068139955684066,0.7408157361874458,4.0
614a8c0f,4269,1419,247,0,0,4527,982,64,57,12,24,0,10,11,0,0,0,0,0,3405,741,1427,81,0,157,0,41,43,0,0,8,0,16,0,0,3405,741,1427,81,0,157,0,41,43,0,0,8,0,16,0,0,927,5.039913700107875,24,3.3471434299027125,4.0,1.549612267648419,494399,1021630.1103622578,1021713.4126368997,83.30227464195451,1214.5582139848357,279.1686604886268,534632.1619436521,534625.8813497591,69.99882000942506,789.745239032498,144.0390704652761,955319.0,955433.0,76.0,1269.0,317.0,33239,33458,0,0,0,2051590,2051671,3403,2674,453,955319.0,955433.0,76.0,1269.0,317.0,3,12,12,10,25.869,0.047,0.1567556258790439,0.6431543737704692,891.6260000000018,166,52,34,29,32,89.44262295081967,99.66285242258252,61,57.0,572,17,6,5.7682926829268295,11.217659671328157,2.0,103.0,10.0,21.0,454,4.797356828193832,1,15,6,7,3.0,4.0,6.0,2178,22,118.5909090909091,47,198,77,103,80.75,121.5,139.5,2609,20.59090909090909,8,36,13,15,14.25,21.0,25.5,453,5,534.0,71,881,514,802,402.0,514.0,802.0,2670,95.0,16,157,93,141,68.0,93.0,141.0,475,2.818029044327478,0.470112517580872,5.0
61702afd,4529,1247,655,0,4,4739,905,53,28,23,0,8,2,4,0,0,0,0,0,3725,713,1243,468,89,77,4,39,23,0,0,17,2,0,0,0,3725,713,1243,468,89,77,4,39,23,0,0,17,2,0,0,0,944,5.94385593220339,29,4.238147026299655,4.5,1.734754001928198,474819,913755.593939394,913829.3808857809,73.78694638694638,993.7232323232323,220.85128205128206,471358.35079754196,471357.09325737314,70.61809015440541,674.5808429374399,143.34571132647176,907904.0,907904.0,71.0,875.0,219.0,1716,1779,0,0,0,1769472,1769559,1850,3119,493,907904.0,907904.0,71.0,875.0,219.0,4,19,19,22,15.395,0.058,0.16567330332409863,0.5325068962459566,956.9289999999937,199,63,42,30,27,100.84210526315789,96.56267200145278,57,66.0,399,288,230,4.170568561872909,5.592510872906021,2.0,31.0,18.0,4.0,493,5.255578093306288,1,15,3,7,3.0,4.0,7.0,2591,25,122.36,47,206,102,145,78.0,116.0,150.0,3059,19.72,9,36,13,18,13.0,19.0,25.0,493,5,622.2,376,873,873,376,512.0,550.0,800.0,3111,100.0,52,137,136,52,80.0,95.0,136.0,500,3.2672584613000133,0.5405124653739612,5.5
6175e621,3371,202,119,0,1,2804,611,57,28,14,43,8,0,1,2,2,0,0,1,2640,587,201,87,10,16,2,54,28,0,0,14,0,35,1,1,2640,587,201,87,10,16,2,54,28,0,0,14,0,35,1,1,730,4.293150684931507,18,2.6927771867152415,4.0,1.4786761070138454,299281,506562.92986731656,506643.9699431357,81.04007581911725,1361.440563227728,281.0105605199025,343159.4564343136,343145.54095361923,41.56405227073447,810.3003920813983,167.75137553719418,382352.0,382491.0,85.0,1390.0,280.0,2962,3082,0,0,0,1177250,1177409,1452,2905,564,382352.0,382491.0,85.0,1390.0,280.0,4,22,22,14,5.369,0.048,0.11258914077805718,0.266853729399389,402.2809999999983,71,26,6,13,5,195.44444444444446,165.91323821316698,18,135.0,575,323,575,2.5569620253164556,2.8408505201834564,2.0,20.0,2.0,1.0,571,4.450087565674256,1,13,10,4,3.0,4.0,5.5,2541,48,63.833333333333336,9,208,85,58,30.75,52.0,85.25,3064,11.895833333333334,2,37,16,10,6.0,10.0,16.0,571,8,394.5,140,565,374,474,352.0,415.0,476.25,3156,71.375,27,98,64,88,61.25,73.0,89.75,571,3.042282878665449,0.887209627763784,3.5
